"order_id","customer_id","employee_id","order_date","required_date","shipped_date","ship_via","freight","ship_name","ship_address","ship_city","ship_region","ship_postal_code","ship_country","product_id","unit_price","quantity","discount"
"10693","WHITC",3,"1997-10-06","1997-10-20","1997-10-10",3,"139.339996","White Clover Markets","1029 - 12th Ave. S.","Seattle","WA","98124","USA","69","36.0","30","0.15"
"10693","WHITC",3,"1997-10-06","1997-10-20","1997-10-10",3,"139.339996","White Clover Markets","1029 - 12th Ave. S.","Seattle","WA","98124","USA","73","15.0","15","0.15"
"10694","QUICK",8,"1997-10-06","1997-11-03","1997-10-09",3,"398.359985","QUICK-Stop","Taucherstraße 10","Cunewalde",NULL,"01307","Germany","7","30.0","90","0.0"
"10694","QUICK",8,"1997-10-06","1997-11-03","1997-10-09",3,"398.359985","QUICK-Stop","Taucherstraße 10","Cunewalde",NULL,"01307","Germany","59","55.0","25","0.0"
"10694","QUICK",8,"1997-10-06","1997-11-03","1997-10-09",3,"398.359985","QUICK-Stop","Taucherstraße 10","Cunewalde",NULL,"01307","Germany","70","15.0","50","0.0"
"10695","WILMK",7,"1997-10-07","1997-11-18","1997-10-14",1,"16.7199993","Wilman Kala","Keskuskatu 45","Helsinki",NULL,"21240","Finland","8","40.0","10","0.0"
"10695","WILMK",7,"1997-10-07","1997-11-18","1997-10-14",1,"16.7199993","Wilman Kala","Keskuskatu 45","Helsinki",NULL,"21240","Finland","12","38.0","4","0.0"
"10695","WILMK",7,"1997-10-07","1997-11-18","1997-10-14",1,"16.7199993","Wilman Kala","Keskuskatu 45","Helsinki",NULL,"21240","Finland","24","4.5","20","0.0"
"10696","WHITC",8,"1997-10-08","1997-11-19","1997-10-14",3,"102.550003","White Clover Markets","1029 - 12th Ave. S.","Seattle","WA","98124","USA","17","39.0","20","0.0"
"10696","WHITC",8,"1997-10-08","1997-11-19","1997-10-14",3,"102.550003","White Clover Markets","1029 - 12th Ave. S.","Seattle","WA","98124","USA","46","12.0","18","0.0"
"10697","LINOD",3,"1997-10-08","1997-11-05","1997-10-14",1,"45.5200005","LINO-Delicateses","Ave. 5 de Mayo Porlamar","I. de Margarita","Nueva Esparta","4980","Venezuela","19","9.2","7","0.25"
"10697","LINOD",3,"1997-10-08","1997-11-05","1997-10-14",1,"45.5200005","LINO-Delicateses","Ave. 5 de Mayo Porlamar","I. de Margarita","Nueva Esparta","4980","Venezuela","35","18.0","9","0.25"
"10697","LINOD",3,"1997-10-08","1997-11-05","1997-10-14",1,"45.5200005","LINO-Delicateses","Ave. 5 de Mayo Porlamar","I. de Margarita","Nueva Esparta","4980","Venezuela","58","13.25","30","0.25"
"10697","LINOD",3,"1997-10-08","1997-11-05","1997-10-14",1,"45.5200005","LINO-Delicateses","Ave. 5 de Mayo Porlamar","I. de Margarita","Nueva Esparta","4980","Venezuela","70","15.0","30","0.25"
"10698","ERNSH",4,"1997-10-09","1997-11-06","1997-10-17",1,"272.470001","Ernst Handel","Kirchgasse 6","Graz",NULL,"8010","Austria","11","21.0","15","0.0"
"10698","ERNSH",4,"1997-10-09","1997-11-06","1997-10-17",1,"272.470001","Ernst Handel","Kirchgasse 6","Graz",NULL,"8010","Austria","17","39.0","8","0.05"
"10698","ERNSH",4,"1997-10-09","1997-11-06","1997-10-17",1,"272.470001","Ernst Handel","Kirchgasse 6","Graz",NULL,"8010","Austria","29","123.79","12","0.05"
"10698","ERNSH",4,"1997-10-09","1997-11-06","1997-10-17",1,"272.470001","Ernst Handel","Kirchgasse 6","Graz",NULL,"8010","Austria","65","21.05","65","0.05"
"10698","ERNSH",4,"1997-10-09","1997-11-06","1997-10-17",1,"272.470001","Ernst Handel","Kirchgasse 6","Graz",NULL,"8010","Austria","70","15.0","8","0.05"
"10699","MORGK",3,"1997-10-09","1997-11-06","1997-10-13",3,"0.579999983","Morgenstern Gesundkost","Heerstr. 22","Leipzig",NULL,"04179","Germany","47","9.5","12","0.0"
"10700","SAVEA",3,"1997-10-10","1997-11-07","1997-10-16",1,"65.0999985","Save-a-lot Markets","187 Suffolk Ln.","Boise","ID","83720","USA","1","18.0","5","0.2"
"10700","SAVEA",3,"1997-10-10","1997-11-07","1997-10-16",1,"65.0999985","Save-a-lot Markets","187 Suffolk Ln.","Boise","ID","83720","USA","34","14.0","12","0.2"
"10700","SAVEA",3,"1997-10-10","1997-11-07","1997-10-16",1,"65.0999985","Save-a-lot Markets","187 Suffolk Ln.","Boise","ID","83720","USA","68","12.5","40","0.2"
"10700","SAVEA",3,"1997-10-10","1997-11-07","1997-10-16",1,"65.0999985","Save-a-lot Markets","187 Suffolk Ln.","Boise","ID","83720","USA","71","21.5","60","0.2"
"10701","HUNGO",6,"1997-10-13","1997-10-27","1997-10-15",3,"220.309998","Hungry Owl All-Night Grocers","8 Johnstown Road","Cork","Co. Cork",NULL,"Ireland","59","55.0","42","0.15"
"10701","HUNGO",6,"1997-10-13","1997-10-27","1997-10-15",3,"220.309998","Hungry Owl All-Night Grocers","8 Johnstown Road","Cork","Co. Cork",NULL,"Ireland","71","21.5","20","0.15"
"10701","HUNGO",6,"1997-10-13","1997-10-27","1997-10-15",3,"220.309998","Hungry Owl All-Night Grocers","8 Johnstown Road","Cork","Co. Cork",NULL,"Ireland","76","18.0","35","0.15"
"10702","ALFKI",4,"1997-10-13","1997-11-24","1997-10-21",1,"23.9400005","Alfred's Futterkiste","Obere Str. 57","Berlin",NULL,"12209","Germany","3","10.0","6","0.0"
"10702","ALFKI",4,"1997-10-13","1997-11-24","1997-10-21",1,"23.9400005","Alfred's Futterkiste","Obere Str. 57","Berlin",NULL,"12209","Germany","76","18.0","15","0.0"
"10703","FOLKO",6,"1997-10-14","1997-11-11","1997-10-20",2,"152.300003","Folk och fä HB","Åkergatan 24","Bräcke",NULL,"S-844 67","Sweden","2","19.0","5","0.0"
"10703","FOLKO",6,"1997-10-14","1997-11-11","1997-10-20",2,"152.300003","Folk och fä HB","Åkergatan 24","Bräcke",NULL,"S-844 67","Sweden","59","55.0","35","0.0"
"10703","FOLKO",6,"1997-10-14","1997-11-11","1997-10-20",2,"152.300003","Folk och fä HB","Åkergatan 24","Bräcke",NULL,"S-844 67","Sweden","73","15.0","35","0.0"
"10704","QUEEN",6,"1997-10-14","1997-11-11","1997-11-07",1,"4.78000021","Queen Cozinha","Alameda dos Canàrios, 891","Sao Paulo","SP","05487-020","Brazil","4","22.0","6","0.0"
"10704","QUEEN",6,"1997-10-14","1997-11-11","1997-11-07",1,"4.78000021","Queen Cozinha","Alameda dos Canàrios, 891","Sao Paulo","SP","05487-020","Brazil","24","4.5","35","0.0"
"10704","QUEEN",6,"1997-10-14","1997-11-11","1997-11-07",1,"4.78000021","Queen Cozinha","Alameda dos Canàrios, 891","Sao Paulo","SP","05487-020","Brazil","48","12.75","24","0.0"
"10705","HILAA",9,"1997-10-15","1997-11-12","1997-11-18",2,"3.51999998","HILARION-Abastos","Carrera 22 con Ave. Carlos Soublette #8-35","San Cristóbal","Táchira","5022","Venezuela","31","12.5","20","0.0"
"10705","HILAA",9,"1997-10-15","1997-11-12","1997-11-18",2,"3.51999998","HILARION-Abastos","Carrera 22 con Ave. Carlos Soublette #8-35","San Cristóbal","Táchira","5022","Venezuela","32","32.0","4","0.0"
"10706","OLDWO",8,"1997-10-16","1997-11-13","1997-10-21",3,"135.630005","Old World Delicatessen","2743 Bering St.","Anchorage","AK","99508","USA","16","17.45","20","0.0"
"10706","OLDWO",8,"1997-10-16","1997-11-13","1997-10-21",3,"135.630005","Old World Delicatessen","2743 Bering St.","Anchorage","AK","99508","USA","43","46.0","24","0.0"
"10706","OLDWO",8,"1997-10-16","1997-11-13","1997-10-21",3,"135.630005","Old World Delicatessen","2743 Bering St.","Anchorage","AK","99508","USA","59","55.0","8","0.0"
"10707","AROUT",4,"1997-10-16","1997-10-30","1997-10-23",3,"21.7399998","Around the Horn","Brook Farm Stratford St. Mary","Colchester","Essex","CO7 6JX","UK","55","24.0","21","0.0"
"10707","AROUT",4,"1997-10-16","1997-10-30","1997-10-23",3,"21.7399998","Around the Horn","Brook Farm Stratford St. Mary","Colchester","Essex","CO7 6JX","UK","57","19.5","40","0.0"
"10707","AROUT",4,"1997-10-16","1997-10-30","1997-10-23",3,"21.7399998","Around the Horn","Brook Farm Stratford St. Mary","Colchester","Essex","CO7 6JX","UK","70","15.0","28","0.15"
"10708","THEBI",6,"1997-10-17","1997-11-28","1997-11-05",2,"2.96000004","The Big Cheese","89 Jefferson Way Suite 2","Portland","OR","97201","USA","5","21.35","4","0.0"
"10708","THEBI",6,"1997-10-17","1997-11-28","1997-11-05",2,"2.96000004","The Big Cheese","89 Jefferson Way Suite 2","Portland","OR","97201","USA","36","19.0","5","0.0"
"10709","GOURL",1,"1997-10-17","1997-11-14","1997-11-20",3,"210.800003","Gourmet Lanchonetes","Av. Brasil, 442","Campinas","SP","04876-786","Brazil","8","40.0","40","0.0"
"10709","GOURL",1,"1997-10-17","1997-11-14","1997-11-20",3,"210.800003","Gourmet Lanchonetes","Av. Brasil, 442","Campinas","SP","04876-786","Brazil","51","53.0","28","0.0"
"10709","GOURL",1,"1997-10-17","1997-11-14","1997-11-20",3,"210.800003","Gourmet Lanchonetes","Av. Brasil, 442","Campinas","SP","04876-786","Brazil","60","34.0","10","0.0"
"10710","FRANS",1,"1997-10-20","1997-11-17","1997-10-23",1,"4.98000002","Franchi S.p.A.","Via Monte Bianco 34","Torino",NULL,"10100","Italy","19","9.2","5","0.0"
"10710","FRANS",1,"1997-10-20","1997-11-17","1997-10-23",1,"4.98000002","Franchi S.p.A.","Via Monte Bianco 34","Torino",NULL,"10100","Italy","47","9.5","5","0.0"
"10711","SAVEA",5,"1997-10-21","1997-12-02","1997-10-29",2,"52.4099998","Save-a-lot Markets","187 Suffolk Ln.","Boise","ID","83720","USA","19","9.2","12","0.0"
"10711","SAVEA",5,"1997-10-21","1997-12-02","1997-10-29",2,"52.4099998","Save-a-lot Markets","187 Suffolk Ln.","Boise","ID","83720","USA","41","9.65","42","0.0"
"10711","SAVEA",5,"1997-10-21","1997-12-02","1997-10-29",2,"52.4099998","Save-a-lot Markets","187 Suffolk Ln.","Boise","ID","83720","USA","53","32.8","120","0.0"
"10712","HUNGO",3,"1997-10-21","1997-11-18","1997-10-31",1,"89.9300003","Hungry Owl All-Night Grocers","8 Johnstown Road","Cork","Co. Cork",NULL,"Ireland","53","32.8","3","0.05"
"10712","HUNGO",3,"1997-10-21","1997-11-18","1997-10-31",1,"89.9300003","Hungry Owl All-Night Grocers","8 Johnstown Road","Cork","Co. Cork",NULL,"Ireland","56","38.0","30","0.0"
"10713","SAVEA",1,"1997-10-22","1997-11-19","1997-10-24",1,"167.050003","Save-a-lot Markets","187 Suffolk Ln.","Boise","ID","83720","USA","10","31.0","18","0.0"
"10713","SAVEA",1,"1997-10-22","1997-11-19","1997-10-24",1,"167.050003","Save-a-lot Markets","187 Suffolk Ln.","Boise","ID","83720","USA","26","31.23","30","0.0"
"10713","SAVEA",1,"1997-10-22","1997-11-19","1997-10-24",1,"167.050003","Save-a-lot Markets","187 Suffolk Ln.","Boise","ID","83720","USA","45","9.5","110","0.0"
"10713","SAVEA",1,"1997-10-22","1997-11-19","1997-10-24",1,"167.050003","Save-a-lot Markets","187 Suffolk Ln.","Boise","ID","83720","USA","46","12.0","24","0.0"
"10714","SAVEA",5,"1997-10-22","1997-11-19","1997-10-27",3,"24.4899998","Save-a-lot Markets","187 Suffolk Ln.","Boise","ID","83720","USA","2","19.0","30","0.25"
"10714","SAVEA",5,"1997-10-22","1997-11-19","1997-10-27",3,"24.4899998","Save-a-lot Markets","187 Suffolk Ln.","Boise","ID","83720","USA","17","39.0","27","0.25"
"10714","SAVEA",5,"1997-10-22","1997-11-19","1997-10-27",3,"24.4899998","Save-a-lot Markets","187 Suffolk Ln.","Boise","ID","83720","USA","47","9.5","50","0.25"
"10714","SAVEA",5,"1997-10-22","1997-11-19","1997-10-27",3,"24.4899998","Save-a-lot Markets","187 Suffolk Ln.","Boise","ID","83720","USA","56","38.0","18","0.25"
"10714","SAVEA",5,"1997-10-22","1997-11-19","1997-10-27",3,"24.4899998","Save-a-lot Markets","187 Suffolk Ln.","Boise","ID","83720","USA","58","13.25","12","0.25"
"10715","BONAP",3,"1997-10-23","1997-11-06","1997-10-29",1,"63.2000008","Bon app'","12, rue des Bouchers","Marseille",NULL,"13008","France","10","31.0","21","0.0"
"10715","BONAP",3,"1997-10-23","1997-11-06","1997-10-29",1,"63.2000008","Bon app'","12, rue des Bouchers","Marseille",NULL,"13008","France","71","21.5","30","0.0"
"10716","RANCH",4,"1997-10-24","1997-11-21","1997-10-27",2,"22.5699997","Rancho grande","Av. del Libertador 900","Buenos Aires",NULL,"1010","Argentina","21","10.0","5","0.0"
"10716","RANCH",4,"1997-10-24","1997-11-21","1997-10-27",2,"22.5699997","Rancho grande","Av. del Libertador 900","Buenos Aires",NULL,"1010","Argentina","51","53.0","7","0.0"
"10716","RANCH",4,"1997-10-24","1997-11-21","1997-10-27",2,"22.5699997","Rancho grande","Av. del Libertador 900","Buenos Aires",NULL,"1010","Argentina","61","28.5","10","0.0"
"10717","FRANK",1,"1997-10-24","1997-11-21","1997-10-29",2,"59.25","Frankenversand","Berliner Platz 43","München",NULL,"80805","Germany","21","10.0","32","0.05"
"10717","FRANK",1,"1997-10-24","1997-11-21","1997-10-29",2,"59.25","Frankenversand","Berliner Platz 43","München",NULL,"80805","Germany","54","7.45","15","0.0"
"10717","FRANK",1,"1997-10-24","1997-11-21","1997-10-29",2,"59.25","Frankenversand","Berliner Platz 43","München",NULL,"80805","Germany","69","36.0","25","0.05"
"10718","KOENE",1,"1997-10-27","1997-11-24","1997-10-29",3,"170.880005","Königlich Essen","Maubelstr. 90","Brandenburg",NULL,"14776","Germany","12","38.0","36","0.0"
"10718","KOENE",1,"1997-10-27","1997-11-24","1997-10-29",3,"170.880005","Königlich Essen","Maubelstr. 90","Brandenburg",NULL,"14776","Germany","16","17.45","20","0.0"
"10718","KOENE",1,"1997-10-27","1997-11-24","1997-10-29",3,"170.880005","Königlich Essen","Maubelstr. 90","Brandenburg",NULL,"14776","Germany","36","19.0","40","0.0"
"10718","KOENE",1,"1997-10-27","1997-11-24","1997-10-29",3,"170.880005","Königlich Essen","Maubelstr. 90","Brandenburg",NULL,"14776","Germany","62","49.3","20","0.0"
"10719","LETSS",8,"1997-10-27","1997-11-24","1997-11-05",2,"51.4399986","Let's Stop N Shop","87 Polk St. Suite 5","San Francisco","CA","94117","USA","18","62.5","12","0.25"
"10719","LETSS",8,"1997-10-27","1997-11-24","1997-11-05",2,"51.4399986","Let's Stop N Shop","87 Polk St. Suite 5","San Francisco","CA","94117","USA","30","25.89","3","0.25"
"10719","LETSS",8,"1997-10-27","1997-11-24","1997-11-05",2,"51.4399986","Let's Stop N Shop","87 Polk St. Suite 5","San Francisco","CA","94117","USA","54","7.45","40","0.25"
"10720","QUEDE",8,"1997-10-28","1997-11-11","1997-11-05",2,"9.52999973","Que Delícia","Rua da Panificadora, 12","Rio de Janeiro","RJ","02389-673","Brazil","35","18.0","21","0.0"
"10720","QUEDE",8,"1997-10-28","1997-11-11","1997-11-05",2,"9.52999973","Que Delícia","Rua da Panificadora, 12","Rio de Janeiro","RJ","02389-673","Brazil","71","21.5","8","0.0"
"10721","QUICK",5,"1997-10-29","1997-11-26","1997-10-31",3,"48.9199982","QUICK-Stop","Taucherstraße 10","Cunewalde",NULL,"01307","Germany","44","19.45","50","0.05"
"10722","SAVEA",8,"1997-10-29","1997-12-10","1997-11-04",1,"74.5800018","Save-a-lot Markets","187 Suffolk Ln.","Boise","ID","83720","USA","2","19.0","3","0.0"
"10722","SAVEA",8,"1997-10-29","1997-12-10","1997-11-04",1,"74.5800018","Save-a-lot Markets","187 Suffolk Ln.","Boise","ID","83720","USA","31","12.5","50","0.0"
"10722","SAVEA",8,"1997-10-29","1997-12-10","1997-11-04",1,"74.5800018","Save-a-lot Markets","187 Suffolk Ln.","Boise","ID","83720","USA","68","12.5","45","0.0"
"10722","SAVEA",8,"1997-10-29","1997-12-10","1997-11-04",1,"74.5800018","Save-a-lot Markets","187 Suffolk Ln.","Boise","ID","83720","USA","75","7.75","42","0.0"
"10723","WHITC",3,"1997-10-30","1997-11-27","1997-11-25",1,"21.7199993","White Clover Markets","1029 - 12th Ave. S.","Seattle","WA","98124","USA","26","31.23","15","0.0"
"10724","MEREP",8,"1997-10-30","1997-12-11","1997-11-05",2,"57.75","Mère Paillarde","43 rue St. Laurent","Montréal","Québec","H1J 1C3","Canada","10","31.0","16","0.0"
"10724","MEREP",8,"1997-10-30","1997-12-11","1997-11-05",2,"57.75","Mère Paillarde","43 rue St. Laurent","Montréal","Québec","H1J 1C3","Canada","61","28.5","5","0.0"
"10725","FAMIA",4,"1997-10-31","1997-11-28","1997-11-05",3,"10.8299999","Familia Arquibaldo","Rua Orós, 92","Sao Paulo","SP","05442-030","Brazil","41","9.65","12","0.0"
"10725","FAMIA",4,"1997-10-31","1997-11-28","1997-11-05",3,"10.8299999","Familia Arquibaldo","Rua Orós, 92","Sao Paulo","SP","05442-030","Brazil","52","7.0","4","0.0"
"10725","FAMIA",4,"1997-10-31","1997-11-28","1997-11-05",3,"10.8299999","Familia Arquibaldo","Rua Orós, 92","Sao Paulo","SP","05442-030","Brazil","55","24.0","6","0.0"
"10726","EASTC",4,"1997-11-03","1997-11-17","1997-12-05",1,"16.5599995","Eastern Connection","35 King George","London",NULL,"WX3 6FW","UK","4","22.0","25","0.0"
"10726","EASTC",4,"1997-11-03","1997-11-17","1997-12-05",1,"16.5599995","Eastern Connection","35 King George","London",NULL,"WX3 6FW","UK","11","21.0","5","0.0"
"10727","REGGC",2,"1997-11-03","1997-12-01","1997-12-05",1,"89.9000015","Reggiani Caseifici","Strada Provinciale 124","Reggio Emilia",NULL,"42100","Italy","17","39.0","20","0.05"
"10727","REGGC",2,"1997-11-03","1997-12-01","1997-12-05",1,"89.9000015","Reggiani Caseifici","Strada Provinciale 124","Reggio Emilia",NULL,"42100","Italy","56","38.0","10","0.05"
"10727","REGGC",2,"1997-11-03","1997-12-01","1997-12-05",1,"89.9000015","Reggiani Caseifici","Strada Provinciale 124","Reggio Emilia",NULL,"42100","Italy","59","55.0","10","0.05"
"10728","QUEEN",4,"1997-11-04","1997-12-02","1997-11-11",2,"58.3300018","Queen Cozinha","Alameda dos Canàrios, 891","Sao Paulo","SP","05487-020","Brazil","30","25.89","15","0.0"
"10728","QUEEN",4,"1997-11-04","1997-12-02","1997-11-11",2,"58.3300018","Queen Cozinha","Alameda dos Canàrios, 891","Sao Paulo","SP","05487-020","Brazil","40","18.4","6","0.0"
"10728","QUEEN",4,"1997-11-04","1997-12-02","1997-11-11",2,"58.3300018","Queen Cozinha","Alameda dos Canàrios, 891","Sao Paulo","SP","05487-020","Brazil","55","24.0","12","0.0"
"10728","QUEEN",4,"1997-11-04","1997-12-02","1997-11-11",2,"58.3300018","Queen Cozinha","Alameda dos Canàrios, 891","Sao Paulo","SP","05487-020","Brazil","60","34.0","15","0.0"
"10729","LINOD",8,"1997-11-04","1997-12-16","1997-11-14",3,"141.059998","LINO-Delicateses","Ave. 5 de Mayo Porlamar","I. de Margarita","Nueva Esparta","4980","Venezuela","1","18.0","50","0.0"
"10729","LINOD",8,"1997-11-04","1997-12-16","1997-11-14",3,"141.059998","LINO-Delicateses","Ave. 5 de Mayo Porlamar","I. de Margarita","Nueva Esparta","4980","Venezuela","21","10.0","30","0.0"
"10729","LINOD",8,"1997-11-04","1997-12-16","1997-11-14",3,"141.059998","LINO-Delicateses","Ave. 5 de Mayo Porlamar","I. de Margarita","Nueva Esparta","4980","Venezuela","50","16.25","40","0.0"
"10730","BONAP",5,"1997-11-05","1997-12-03","1997-11-14",1,"20.1200008","Bon app'","12, rue des Bouchers","Marseille",NULL,"13008","France","16","17.45","15","0.05"
"10730","BONAP",5,"1997-11-05","1997-12-03","1997-11-14",1,"20.1200008","Bon app'","12, rue des Bouchers","Marseille",NULL,"13008","France","31","12.5","3","0.05"
"10730","BONAP",5,"1997-11-05","1997-12-03","1997-11-14",1,"20.1200008","Bon app'","12, rue des Bouchers","Marseille",NULL,"13008","France","65","21.05","10","0.05"
"10731","CHOPS",7,"1997-11-06","1997-12-04","1997-11-14",1,"96.6500015","Chop-suey Chinese","Hauptstr. 31","Bern",NULL,"3012","Switzerland","21","10.0","40","0.05"
"10731","CHOPS",7,"1997-11-06","1997-12-04","1997-11-14",1,"96.6500015","Chop-suey Chinese","Hauptstr. 31","Bern",NULL,"3012","Switzerland","51","53.0","30","0.05"
"10732","BONAP",3,"1997-11-06","1997-12-04","1997-11-07",1,"16.9699993","Bon app'","12, rue des Bouchers","Marseille",NULL,"13008","France","76","18.0","20","0.0"
"10733","BERGS",1,"1997-11-07","1997-12-05","1997-11-10",3,"110.110001","Berglunds snabbköp","Berguvsvägen  8","Luleå",NULL,"S-958 22","Sweden","14","23.25","16","0.0"
"10733","BERGS",1,"1997-11-07","1997-12-05","1997-11-10",3,"110.110001","Berglunds snabbköp","Berguvsvägen  8","Luleå",NULL,"S-958 22","Sweden","28","45.6","20","0.0"
"10733","BERGS",1,"1997-11-07","1997-12-05","1997-11-10",3,"110.110001","Berglunds snabbköp","Berguvsvägen  8","Luleå",NULL,"S-958 22","Sweden","52","7.0","25","0.0"
"10734","GOURL",2,"1997-11-07","1997-12-05","1997-11-12",3,"1.63","Gourmet Lanchonetes","Av. Brasil, 442","Campinas","SP","04876-786","Brazil","6","25.0","30","0.0"
"10734","GOURL",2,"1997-11-07","1997-12-05","1997-11-12",3,"1.63","Gourmet Lanchonetes","Av. Brasil, 442","Campinas","SP","04876-786","Brazil","30","25.89","15","0.0"
"10734","GOURL",2,"1997-11-07","1997-12-05","1997-11-12",3,"1.63","Gourmet Lanchonetes","Av. Brasil, 442","Campinas","SP","04876-786","Brazil","76","18.0","20","0.0"
"10735","LETSS",6,"1997-11-10","1997-12-08","1997-11-21",2,"45.9700012","Let's Stop N Shop","87 Polk St. Suite 5","San Francisco","CA","94117","USA","61","28.5","20","0.1"
"10735","LETSS",6,"1997-11-10","1997-12-08","1997-11-21",2,"45.9700012","Let's Stop N Shop","87 Polk St. Suite 5","San Francisco","CA","94117","USA","77","13.0","2","0.1"
"10736","HUNGO",9,"1997-11-11","1997-12-09","1997-11-21",2,"44.0999985","Hungry Owl All-Night Grocers","8 Johnstown Road","Cork","Co. Cork",NULL,"Ireland","65","21.05","40","0.0"
"10736","HUNGO",9,"1997-11-11","1997-12-09","1997-11-21",2,"44.0999985","Hungry Owl All-Night Grocers","8 Johnstown Road","Cork","Co. Cork",NULL,"Ireland","75","7.75","20","0.0"
"10737","VINET",2,"1997-11-11","1997-12-09","1997-11-18",2,"7.78999996","Vins et alcools Chevalier","59 rue de l'Abbaye","Reims",NULL,"51100","France","13","6.0","4","0.0"
"10737","VINET",2,"1997-11-11","1997-12-09","1997-11-18",2,"7.78999996","Vins et alcools Chevalier","59 rue de l'Abbaye","Reims",NULL,"51100","France","41","9.65","12","0.0"
"10738","SPECD",2,"1997-11-12","1997-12-10","1997-11-18",1,"2.91000009","Spécialités du monde","25, rue Lauriston","Paris",NULL,"75016","France","16","17.45","3","0.0"
"10739","VINET",3,"1997-11-12","1997-12-10","1997-11-17",3,"11.0799999","Vins et alcools Chevalier","59 rue de l'Abbaye","Reims",NULL,"51100","France","36","19.0","6","0.0"
"10739","VINET",3,"1997-11-12","1997-12-10","1997-11-17",3,"11.0799999","Vins et alcools Chevalier","59 rue de l'Abbaye","Reims",NULL,"51100","France","52","7.0","18","0.0"
"10740","WHITC",4,"1997-11-13","1997-12-11","1997-11-25",2,"81.8799973","White Clover Markets","1029 - 12th Ave. S.","Seattle","WA","98124","USA","28","45.6","5","0.2"
"10740","WHITC",4,"1997-11-13","1997-12-11","1997-11-25",2,"81.8799973","White Clover Markets","1029 - 12th Ave. S.","Seattle","WA","98124","USA","35","18.0","35","0.2"
"10740","WHITC",4,"1997-11-13","1997-12-11","1997-11-25",2,"81.8799973","White Clover Markets","1029 - 12th Ave. S.","Seattle","WA","98124","USA","45","9.5","40","0.2"
"10740","WHITC",4,"1997-11-13","1997-12-11","1997-11-25",2,"81.8799973","White Clover Markets","1029 - 12th Ave. S.","Seattle","WA","98124","USA","56","38.0","14","0.2"
"10741","AROUT",4,"1997-11-14","1997-11-28","1997-11-18",3,"10.96","Around the Horn","Brook Farm Stratford St. Mary","Colchester","Essex","CO7 6JX","UK","2","19.0","15","0.2"
"10742","BOTTM",3,"1997-11-14","1997-12-12","1997-11-18",3,"243.729996","Bottom-Dollar Markets","23 Tsawassen Blvd.","Tsawassen","BC","T2F 8M4","Canada","3","10.0","20","0.0"
"10742","BOTTM",3,"1997-11-14","1997-12-12","1997-11-18",3,"243.729996","Bottom-Dollar Markets","23 Tsawassen Blvd.","Tsawassen","BC","T2F 8M4","Canada","60","34.0","50","0.0"
"10742","BOTTM",3,"1997-11-14","1997-12-12","1997-11-18",3,"243.729996","Bottom-Dollar Markets","23 Tsawassen Blvd.","Tsawassen","BC","T2F 8M4","Canada","72","34.8","35","0.0"
"10743","AROUT",1,"1997-11-17","1997-12-15","1997-11-21",2,"23.7199993","Around the Horn","Brook Farm Stratford St. Mary","Colchester","Essex","CO7 6JX","UK","46","12.0","28","0.05"
"10744","VAFFE",6,"1997-11-17","1997-12-15","1997-11-24",1,"69.1900024","Vaffeljernet","Smagsloget 45","Århus",NULL,"8200","Denmark","40","18.4","50","0.2"
"10745","QUICK",9,"1997-11-18","1997-12-16","1997-11-27",1,"3.51999998","QUICK-Stop","Taucherstraße 10","Cunewalde",NULL,"01307","Germany","18","62.5","24","0.0"
"10745","QUICK",9,"1997-11-18","1997-12-16","1997-11-27",1,"3.51999998","QUICK-Stop","Taucherstraße 10","Cunewalde",NULL,"01307","Germany","44","19.45","16","0.0"
"10745","QUICK",9,"1997-11-18","1997-12-16","1997-11-27",1,"3.51999998","QUICK-Stop","Taucherstraße 10","Cunewalde",NULL,"01307","Germany","59","55.0","45","0.0"
"10745","QUICK",9,"1997-11-18","1997-12-16","1997-11-27",1,"3.51999998","QUICK-Stop","Taucherstraße 10","Cunewalde",NULL,"01307","Germany","72","34.8","7","0.0"
"10746","CHOPS",1,"1997-11-19","1997-12-17","1997-11-21",3,"31.4300003","Chop-suey Chinese","Hauptstr. 31","Bern",NULL,"3012","Switzerland","13","6.0","6","0.0"
"10746","CHOPS",1,"1997-11-19","1997-12-17","1997-11-21",3,"31.4300003","Chop-suey Chinese","Hauptstr. 31","Bern",NULL,"3012","Switzerland","42","14.0","28","0.0"
"10746","CHOPS",1,"1997-11-19","1997-12-17","1997-11-21",3,"31.4300003","Chop-suey Chinese","Hauptstr. 31","Bern",NULL,"3012","Switzerland","62","49.3","9","0.0"
"10746","CHOPS",1,"1997-11-19","1997-12-17","1997-11-21",3,"31.4300003","Chop-suey Chinese","Hauptstr. 31","Bern",NULL,"3012","Switzerland","69","36.0","40","0.0"
"10747","PICCO",6,"1997-11-19","1997-12-17","1997-11-26",1,"117.330002","Piccolo und mehr","Geislweg 14","Salzburg",NULL,"5020","Austria","31","12.5","8","0.0"
"10747","PICCO",6,"1997-11-19","1997-12-17","1997-11-26",1,"117.330002","Piccolo und mehr","Geislweg 14","Salzburg",NULL,"5020","Austria","41","9.65","35","0.0"
"10747","PICCO",6,"1997-11-19","1997-12-17","1997-11-26",1,"117.330002","Piccolo und mehr","Geislweg 14","Salzburg",NULL,"5020","Austria","63","43.9","9","0.0"
"10747","PICCO",6,"1997-11-19","1997-12-17","1997-11-26",1,"117.330002","Piccolo und mehr","Geislweg 14","Salzburg",NULL,"5020","Austria","69","36.0","30","0.0"
